"ODPIdriveInput","Index","EnableTW","Xtr_Mode","NullDut","Xtr_Enable","Xtr_Type","Chip_Select","Chain","iforce_vsense_sel","Ioff","vForce (V)","vRange(V)","IVPair","Suitename","Testname"
"O_IDS_8XSPMOS_X104",104,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X105",105,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X106",106,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X107",107,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X108",108,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X109",109,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X110",110,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X111",111,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X112",112,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X113",113,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X114",114,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X115",115,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X116",116,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X117",117,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X118",118,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X119",119,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X120",120,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X121",121,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X122",122,"No",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X123",123,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDS_8XSPMOS_X124",124,"No",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000","0b000","0b010100","0b000000000","0b01000000","0b0",0,1.15,2,,
"O_IDL_8XHNMOS_X000",0,"Yes",,"0b100","0b10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X001",1,"Yes",,"0b100","0b01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X002",2,"Yes",,"0b100","0b00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X003",3,"Yes",,"0b100","0b00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X004",4,"Yes",,"0b100","0b00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X005",5,"Yes",,"0b100","0b00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X006",6,"Yes",,"0b100","0b00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X007",7,"Yes",,"0b100","0b00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X008",8,"Yes",,"0b100","0b00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X009",9,"Yes",,"0b100","0b00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X010",10,"Yes",,"0b100","0b00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X011",11,"Yes",,"0b100","0b00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X012",12,"Yes",,"0b100","0b00000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X013",13,"Yes",,"0b100","0b00000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X014",14,"Yes",,"0b100","0b00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X015",15,"Yes",,"0b100","0b00000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X016",16,"Yes",,"0b100","0b00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X017",17,"Yes",,"0b100","0b00000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X018",18,"Yes",,"0b100","0b00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X019",19,"Yes",,"0b100","0b00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X020",20,"Yes",,"0b100","0b00000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X021",21,"Yes",,"0b100","0b00000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X022",22,"Yes",,"0b100","0b00000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X023",23,"Yes",,"0b100","0b00000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X024",24,"Yes",,"0b100","0b00000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X025",25,"Yes",,"0b100","0b00000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X026",26,"Yes",,"0b100","0b00000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X027",27,"Yes",,"0b100","0b00000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X028",28,"Yes",,"0b100","0b00000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X029",29,"Yes",,"0b100","0b00000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X030",30,"Yes",,"0b100","0b00000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X031",31,"Yes",,"0b100","0b00000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X032",32,"Yes",,"0b100","0b00000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X033",33,"Yes",,"0b100","0b00000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X034",34,"Yes",,"0b100","0b00000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X035",35,"Yes",,"0b100","0b00000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X036",36,"Yes",,"0b100","0b00000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X037",37,"Yes",,"0b100","0b00000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X038",38,"Yes",,"0b100","0b00000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X039",39,"Yes",,"0b100","0b00000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X040",40,"Yes",,"0b100","0b00000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X041",41,"Yes",,"0b100","0b00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X042",42,"Yes",,"0b100","0b00000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X043",43,"Yes",,"0b100","0b00000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X044",44,"Yes",,"0b100","0b00000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X045",45,"Yes",,"0b100","0b00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
"O_IDL_8XHNMOS_X046",46,"Yes",,"0b100","0b00000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b100","0b000100","0b000000000","0b10000000","0b0",0.05,1.15,1,,
